DateTime,Year,Month,Date,Hour,Minute,Second
2020-04-23 14:36:00,2020,4,23,14,36,0
2020-04-23 17:27:00,2020,4,23,17,27,0
2020-04-24 12:32:00,2020,4,24,12,32,0
2020-04-24 16:55:00,2020,4,24,16,55,0
2020-04-24 18:05:00,2020,4,24,18,5,0
2020-04-24 22:34:00,2020,4,24,22,34,0
2020-04-24 23:40:00,2020,4,24,23,40,0
2020-04-25 09:53:00,2020,4,25,9,53,0
2020-04-25 20:39:00,2020,4,25,20,39,0
2020-04-26 10:34:00,2020,4,26,10,34,0
2020-04-26 11:10:00,2020,4,26,11,10,0
2020-04-27 12:08:00,2020,4,27,12,8,0
2020-04-27 13:42:00,2020,4,27,13,42,0
2020-04-27 16:59:00,2020,4,27,16,59,0
2020-04-27 19:33:00,2020,4,27,19,33,0
2020-04-28 08:43:00,2020,4,28,8,43,0
2020-04-28 14:17:00,2020,4,28,14,17,0
2020-04-29 11:06:00,2020,4,29,11,6,0
2020-04-29 16:09:00,2020,4,29,16,9,0
2020-04-29 17:33:00,2020,4,29,17,33,0
2020-04-29 21:42:00,2020,4,29,21,42,0
2020-04-30 00:44:00,2020,4,30,0,44,0
2020-04-30 10:45:00,2020,4,30,10,45,0
2020-04-30 21:46:00,2020,4,30,21,46,0
2020-04-30 23:10:00,2020,4,30,23,10,0
2020-05-01 08:31:00,2020,5,1,8,31,0
2020-05-01 10:32:00,2020,5,1,10,32,0
2020-05-01 14:33:00,2020,5,1,14,33,0
2020-05-01 18:29:00,2020,5,1,18,29,0
2020-05-02 09:28:00,2020,5,2,9,28,0
2020-05-02 19:55:00,2020,5,2,19,55,0
2020-05-02 23:40:00,2020,5,2,23,40,0
2020-05-03 09:19:00,2020,5,3,9,19,0
2020-05-03 15:46:00,2020,5,3,15,46,0
2020-05-03 19:35:00,2020,5,3,19,35,0
2020-05-03 20:26:00,2020,5,3,20,26,0
2020-05-04 00:06:00,2020,5,4,0,6,0
2020-05-04 09:49:00,2020,5,4,9,49,0
2020-05-04 12:20:00,2020,5,4,12,20,0
2020-05-04 16:58:00,2020,5,4,16,58,0
2020-04-21 14:19:00,2020,4,21,14,19,0
2020-04-21 16:29:00,2020,4,21,16,29,0
2020-04-22 10:52:00,2020,4,22,10,52,0
2020-04-22 14:35:00,2020,4,22,14,35,0
2020-04-23 09:26:00,2020,4,23,9,26,0
2020-04-23 14:04:00,2020,4,23,14,4,0
2020-04-23 14:39:00,2020,4,23,14,39,0
2020-04-23 17:32:00,2020,4,23,17,32,0
2020-04-24 11:02:00,2020,4,24,11,2,0
2020-04-24 12:40:00,2020,4,24,12,40,0
2020-04-24 18:10:00,2020,4,24,18,10,0
2020-04-24 22:51:00,2020,4,24,22,51,0
2020-04-25 09:57:00,2020,4,25,9,57,0
2020-04-25 20:48:00,2020,4,25,20,48,0
2020-04-26 10:35:00,2020,4,26,10,35,0
2020-04-26 11:17:00,2020,4,26,11,17,0
2020-04-27 12:17:00,2020,4,27,12,17,0
2020-04-27 14:30:00,2020,4,27,14,30,0
2020-04-27 17:00:00,2020,4,27,17,0,0
2020-04-28 09:06:00,2020,4,28,9,6,0
2020-04-28 14:29:00,2020,4,28,14,29,0
2020-04-29 11:15:00,2020,4,29,11,15,0
2020-04-29 16:27:00,2020,4,29,16,27,0
2020-04-29 18:18:00,2020,4,29,18,18,0
2020-04-29 21:44:00,2020,4,29,21,44,0
2020-04-30 10:48:00,2020,4,30,10,48,0
2020-04-30 22:06:00,2020,4,30,22,6,0
2020-04-30 23:25:00,2020,4,30,23,25,0
2020-05-01 08:33:00,2020,5,1,8,33,0
2020-05-01 10:39:00,2020,5,1,10,39,0
2020-05-01 15:10:00,2020,5,1,15,10,0
2020-05-01 18:36:00,2020,5,1,18,36,0
2020-05-02 09:31:00,2020,5,2,9,31,0
2020-05-02 19:58:00,2020,5,2,19,58,0
2020-05-03 09:26:00,2020,5,3,9,26,0
2020-05-03 15:51:00,2020,5,3,15,51,0
2020-05-03 19:36:00,2020,5,3,19,36,0
2020-05-03 20:41:00,2020,5,3,20,41,0
2020-05-04 09:51:00,2020,5,4,9,51,0
2020-05-04 12:25:00,2020,5,4,12,25,0
2020-05-04 17:20:00,2020,5,4,17,20,0
2020-04-21 14:26:00,2020,4,21,14,26,0
2020-04-21 16:30:00,2020,4,21,16,30,0
2020-04-22 11:00:00,2020,4,22,11,0,0
2020-04-22 14:38:00,2020,4,22,14,38,0
2020-04-23 09:47:00,2020,4,23,9,47,0
2020-04-23 14:45:00,2020,4,23,14,45,0
2020-04-23 18:57:00,2020,4,23,18,57,0
2020-04-24 11:03:00,2020,4,24,11,3,0
2020-04-24 13:18:00,2020,4,24,13,18,0
2020-04-24 18:19:00,2020,4,24,18,19,0
2020-04-24 23:09:00,2020,4,24,23,9,0
2020-04-25 09:59:00,2020,4,25,9,59,0
2020-04-25 21:02:00,2020,4,25,21,2,0
2020-04-26 10:46:00,2020,4,26,10,46,0
2020-04-26 11:36:00,2020,4,26,11,36,0
2020-04-27 12:18:00,2020,4,27,12,18,0
2020-04-27 14:31:00,2020,4,27,14,31,0
2020-04-27 17:09:00,2020,4,27,17,9,0
2020-04-27 19:43:00,2020,4,27,19,43,0
2020-04-28 09:16:00,2020,4,28,9,16,0
2020-04-28 14:38:00,2020,4,28,14,38,0
2020-04-29 11:27:00,2020,4,29,11,27,0
2020-04-29 16:47:00,2020,4,29,16,47,0
2020-04-29 18:19:00,2020,4,29,18,19,0
2020-04-30 11:04:00,2020,4,30,11,4,0
2020-04-30 22:22:00,2020,4,30,22,22,0
2020-05-01 03:08:00,2020,5,1,3,8,0
2020-05-01 09:17:00,2020,5,1,9,17,0
2020-05-01 11:22:00,2020,5,1,11,22,0
2020-05-01 15:54:00,2020,5,1,15,54,0
2020-05-01 18:37:00,2020,5,1,18,37,0
2020-05-02 09:57:00,2020,5,2,9,57,0
2020-05-02 20:05:00,2020,5,2,20,5,0
2020-05-03 09:30:00,2020,5,3,9,30,0
2020-05-03 16:16:00,2020,5,3,16,16,0
2020-05-03 19:41:00,2020,5,3,19,41,0
2020-05-03 20:43:00,2020,5,3,20,43,0
2020-05-04 10:02:00,2020,5,4,10,2,0
2020-05-04 12:26:00,2020,5,4,12,26,0
2020-05-04 17:33:00,2020,5,4,17,33,0
2020-04-21 16:44:00,2020,4,21,16,44,0
2020-04-22 11:02:00,2020,4,22,11,2,0
2020-04-22 14:48:00,2020,4,22,14,48,0
2020-04-23 09:49:00,2020,4,23,9,49,0
2020-04-23 14:53:00,2020,4,23,14,53,0
2020-04-23 19:33:00,2020,4,23,19,33,0
2020-04-24 11:24:00,2020,4,24,11,24,0
2020-04-24 13:19:00,2020,4,24,13,19,0
2020-04-24 18:37:00,2020,4,24,18,37,0
2020-04-25 10:21:00,2020,4,25,10,21,0
2020-04-25 21:08:00,2020,4,25,21,8,0
2020-04-26 10:50:00,2020,4,26,10,50,0
2020-04-27 12:19:00,2020,4,27,12,19,0
2020-04-27 14:32:00,2020,4,27,14,32,0
2020-04-27 17:14:00,2020,4,27,17,14,0
2020-04-27 19:49:00,2020,4,27,19,49,0
2020-04-28 09:17:00,2020,4,28,9,17,0
2020-04-28 14:49:00,2020,4,28,14,49,0
2020-04-29 11:31:00,2020,4,29,11,31,0
2020-04-29 16:52:00,2020,4,29,16,52,0
2020-04-29 18:22:00,2020,4,29,18,22,0
2020-04-30 11:08:00,2020,4,30,11,8,0
2020-04-30 22:27:00,2020,4,30,22,27,0
2020-05-01 11:23:00,2020,5,1,11,23,0
2020-05-01 16:41:00,2020,5,1,16,41,0
2020-05-01 18:39:00,2020,5,1,18,39,0
2020-05-02 09:59:00,2020,5,2,9,59,0
2020-05-02 20:07:00,2020,5,2,20,7,0
2020-05-03 09:33:00,2020,5,3,9,33,0
2020-05-03 16:24:00,2020,5,3,16,24,0
2020-05-03 19:54:00,2020,5,3,19,54,0
2020-05-03 20:47:00,2020,5,3,20,47,0
2020-05-04 12:27:00,2020,5,4,12,27,0
2020-05-04 17:34:00,2020,5,4,17,34,0
2020-04-21 17:04:00,2020,4,21,17,4,0
2020-04-22 11:05:00,2020,4,22,11,5,0
2020-04-22 16:14:00,2020,4,22,16,14,0
2020-04-23 10:25:00,2020,4,23,10,25,0
2020-04-23 14:56:00,2020,4,23,14,56,0
2020-04-23 19:34:00,2020,4,23,19,34,0
2020-04-24 11:26:00,2020,4,24,11,26,0
2020-04-24 13:22:00,2020,4,24,13,22,0
2020-04-24 18:40:00,2020,4,24,18,40,0
2020-04-25 10:59:00,2020,4,25,10,59,0
2020-04-25 22:45:00,2020,4,25,22,45,0
2020-04-26 11:06:00,2020,4,26,11,6,0
2020-04-27 12:20:00,2020,4,27,12,20,0
2020-04-27 14:33:00,2020,4,27,14,33,0
2020-04-27 17:17:00,2020,4,27,17,17,0
2020-04-27 19:57:00,2020,4,27,19,57,0
2020-04-28 09:18:00,2020,4,28,9,18,0
2020-04-28 14:54:00,2020,4,28,14,54,0
2020-04-29 11:51:00,2020,4,29,11,51,0
2020-04-29 16:55:00,2020,4,29,16,55,0
2020-04-29 18:23:00,2020,4,29,18,23,0
2020-04-30 11:41:00,2020,4,30,11,41,0
2020-05-01 11:25:00,2020,5,1,11,25,0
2020-05-01 16:42:00,2020,5,1,16,42,0
2020-05-01 18:42:00,2020,5,1,18,42,0
2020-05-02 10:03:00,2020,5,2,10,3,0
2020-05-02 20:32:00,2020,5,2,20,32,0
2020-05-03 09:54:00,2020,5,3,9,54,0
2020-05-03 20:52:00,2020,5,3,20,52,0
2020-05-04 12:28:00,2020,5,4,12,28,0
2020-05-04 18:04:00,2020,5,4,18,4,0
2020-04-21 17:20:00,2020,4,21,17,20,0
2020-04-22 11:10:00,2020,4,22,11,10,0
2020-04-22 16:22:00,2020,4,22,16,22,0
2020-04-23 10:39:00,2020,4,23,10,39,0
2020-04-23 19:40:00,2020,4,23,19,40,0
2020-04-24 11:27:00,2020,4,24,11,27,0
2020-04-24 13:53:00,2020,4,24,13,53,0
2020-04-24 18:56:00,2020,4,24,18,56,0
2020-04-25 11:42:00,2020,4,25,11,42,0
2020-04-25 23:21:00,2020,4,25,23,21,0
2020-04-27 12:24:00,2020,4,27,12,24,0
2020-04-27 14:34:00,2020,4,27,14,34,0
2020-04-27 17:18:00,2020,4,27,17,18,0
2020-04-27 19:59:00,2020,4,27,19,59,0
2020-04-28 09:29:00,2020,4,28,9,29,0
2020-04-28 15:37:00,2020,4,28,15,37,0
2020-04-29 11:52:00,2020,4,29,11,52,0
2020-04-29 18:31:00,2020,4,29,18,31,0
2020-04-30 11:42:00,2020,4,30,11,42,0
2020-05-01 11:52:00,2020,5,1,11,52,0
2020-05-01 16:57:00,2020,5,1,16,57,0
2020-05-01 18:43:00,2020,5,1,18,43,0
2020-05-02 10:05:00,2020,5,2,10,5,0
2020-05-02 20:37:00,2020,5,2,20,37,0
2020-05-03 09:55:00,2020,5,3,9,55,0
2020-05-03 21:01:00,2020,5,3,21,1,0
2020-05-04 12:29:00,2020,5,4,12,29,0
2020-05-04 18:06:00,2020,5,4,18,6,0
2020-04-21 17:34:00,2020,4,21,17,34,0
2020-04-22 16:27:00,2020,4,22,16,27,0
2020-04-23 10:45:00,2020,4,23,10,45,0
2020-04-23 19:44:00,2020,4,23,19,44,0
2020-04-24 11:28:00,2020,4,24,11,28,0
2020-04-24 14:10:00,2020,4,24,14,10,0
2020-04-24 19:27:00,2020,4,24,19,27,0
2020-04-25 11:45:00,2020,4,25,11,45,0
2020-04-27 12:45:00,2020,4,27,12,45,0
2020-04-27 14:36:00,2020,4,27,14,36,0
2020-04-27 17:42:00,2020,4,27,17,42,0
2020-04-27 20:20:00,2020,4,27,20,20,0
2020-04-28 09:43:00,2020,4,28,9,43,0
2020-04-28 15:38:00,2020,4,28,15,38,0
2020-04-29 11:54:00,2020,4,29,11,54,0
2020-04-29 18:39:00,2020,4,29,18,39,0
2020-04-30 11:43:00,2020,4,30,11,43,0
2020-05-01 11:53:00,2020,5,1,11,53,0
2020-05-01 17:02:00,2020,5,1,17,2,0
2020-05-01 18:55:00,2020,5,1,18,55,0
2020-05-02 10:07:00,2020,5,2,10,7,0
2020-05-02 20:48:00,2020,5,2,20,48,0
2020-05-03 09:56:00,2020,5,3,9,56,0
2020-05-03 21:04:00,2020,5,3,21,4,0
2020-05-04 12:31:00,2020,5,4,12,31,0
2020-05-04 18:20:00,2020,5,4,18,20,0
2020-04-21 17:52:00,2020,4,21,17,52,0
2020-04-22 16:32:00,2020,4,22,16,32,0
2020-04-23 11:27:00,2020,4,23,11,27,0
2020-04-23 19:45:00,2020,4,23,19,45,0
2020-04-24 11:29:00,2020,4,24,11,29,0
2020-04-24 14:11:00,2020,4,24,14,11,0
2020-04-24 19:41:00,2020,4,24,19,41,0
2020-04-25 12:02:00,2020,4,25,12,2,0
2020-04-27 12:46:00,2020,4,27,12,46,0
2020-04-27 15:23:00,2020,4,27,15,23,0
2020-04-27 18:11:00,2020,4,27,18,11,0
2020-04-27 20:28:00,2020,4,27,20,28,0
2020-04-28 09:50:00,2020,4,28,9,50,0
2020-04-28 15:45:00,2020,4,28,15,45,0
2020-04-29 11:55:00,2020,4,29,11,55,0
2020-04-29 18:58:00,2020,4,29,18,58,0
2020-04-30 11:45:00,2020,4,30,11,45,0
2020-05-01 11:59:00,2020,5,1,11,59,0
2020-05-01 17:08:00,2020,5,1,17,8,0
2020-05-01 19:03:00,2020,5,1,19,3,0
2020-05-02 10:08:00,2020,5,2,10,8,0
2020-05-02 20:54:00,2020,5,2,20,54,0
2020-05-03 09:57:00,2020,5,3,9,57,0
2020-05-03 16:41:00,2020,5,3,16,41,0
2020-05-03 21:13:00,2020,5,3,21,13,0
2020-05-04 18:33:00,2020,5,4,18,33,0
2020-04-22 16:34:00,2020,4,22,16,34,0
2020-04-23 11:30:00,2020,4,23,11,30,0
2020-04-23 19:46:00,2020,4,23,19,46,0
2020-04-24 11:30:00,2020,4,24,11,30,0
2020-04-24 14:12:00,2020,4,24,14,12,0
2020-04-24 19:42:00,2020,4,24,19,42,0
2020-04-25 12:03:00,2020,4,25,12,3,0
2020-04-27 12:47:00,2020,4,27,12,47,0
2020-04-27 15:33:00,2020,4,27,15,33,0
2020-04-27 18:54:00,2020,4,27,18,54,0
2020-04-27 20:30:00,2020,4,27,20,30,0
2020-04-28 10:08:00,2020,4,28,10,8,0
2020-04-28 16:25:00,2020,4,28,16,25,0
2020-04-29 11:56:00,2020,4,29,11,56,0
2020-04-29 19:05:00,2020,4,29,19,5,0
2020-04-30 11:46:00,2020,4,30,11,46,0
2020-05-01 12:06:00,2020,5,1,12,6,0
2020-05-01 17:26:00,2020,5,1,17,26,0
2020-05-01 19:28:00,2020,5,1,19,28,0
2020-05-02 10:59:00,2020,5,2,10,59,0
2020-05-02 20:59:00,2020,5,2,20,59,0
2020-05-03 09:58:00,2020,5,3,9,58,0
2020-05-03 16:44:00,2020,5,3,16,44,0
2020-05-03 21:14:00,2020,5,3,21,14,0
2020-05-04 18:39:00,2020,5,4,18,39,0
2020-04-21 18:24:00,2020,4,21,18,24,0
2020-04-22 16:35:00,2020,4,22,16,35,0
2020-04-23 11:51:00,2020,4,23,11,51,0
2020-04-23 19:50:00,2020,4,23,19,50,0
2020-04-24 11:31:00,2020,4,24,11,31,0
2020-04-24 14:17:00,2020,4,24,14,17,0
2020-04-24 19:58:00,2020,4,24,19,58,0
2020-04-25 12:05:00,2020,4,25,12,5,0
2020-04-27 12:48:00,2020,4,27,12,48,0
2020-04-27 15:34:00,2020,4,27,15,34,0
2020-04-27 20:40:00,2020,4,27,20,40,0
2020-04-28 10:16:00,2020,4,28,10,16,0
2020-04-28 16:49:00,2020,4,28,16,49,0
2020-04-29 11:57:00,2020,4,29,11,57,0
2020-04-29 19:20:00,2020,4,29,19,20,0
2020-04-30 11:47:00,2020,4,30,11,47,0
2020-05-01 12:13:00,2020,5,1,12,13,0
2020-05-01 17:31:00,2020,5,1,17,31,0
2020-05-01 19:46:00,2020,5,1,19,46,0
2020-05-02 11:00:00,2020,5,2,11,0,0
2020-05-02 21:05:00,2020,5,2,21,5,0
2020-05-03 10:01:00,2020,5,3,10,1,0
2020-05-03 16:50:00,2020,5,3,16,50,0
2020-05-03 21:51:00,2020,5,3,21,51,0
2020-05-04 18:41:00,2020,5,4,18,41,0
2020-04-21 18:26:00,2020,4,21,18,26,0
2020-04-22 17:29:00,2020,4,22,17,29,0
2020-04-23 11:56:00,2020,4,23,11,56,0
2020-04-23 19:55:00,2020,4,23,19,55,0
2020-04-24 11:32:00,2020,4,24,11,32,0
2020-04-24 14:19:00,2020,4,24,14,19,0
2020-04-24 20:24:00,2020,4,24,20,24,0
2020-04-25 12:06:00,2020,4,25,12,6,0
2020-04-27 12:49:00,2020,4,27,12,49,0
2020-04-27 15:42:00,2020,4,27,15,42,0
2020-04-27 20:58:00,2020,4,27,20,58,0
2020-04-28 10:17:00,2020,4,28,10,17,0
2020-04-28 16:50:00,2020,4,28,16,50,0
2020-04-29 11:58:00,2020,4,29,11,58,0
2020-04-29 19:21:00,2020,4,29,19,21,0
2020-04-30 11:48:00,2020,4,30,11,48,0
