DateTime,Year,Month,Date,Hour,Minute,Second
2020-03-27 18:37:03,2020,3,27,18,37,3
2020-03-27 18:37:41,2020,3,27,18,37,41
2020-03-27 18:39:44,2020,3,27,18,39,44
2020-03-27 18:39:47,2020,3,27,18,39,47
2020-03-27 18:39:50,2020,3,27,18,39,50
2020-03-27 18:39:53,2020,3,27,18,39,53
2020-03-27 18:39:56,2020,3,27,18,39,56
2020-03-27 18:39:59,2020,3,27,18,39,59
2020-03-27 18:40:02,2020,3,27,18,40,2
2020-03-27 18:40:05,2020,3,27,18,40,5
2020-03-27 18:40:08,2020,3,27,18,40,8
2020-03-27 18:40:11,2020,3,27,18,40,11
2020-03-27 18:40:23,2020,3,27,18,40,23
2020-03-27 18:40:26,2020,3,27,18,40,26
2020-03-27 18:40:32,2020,3,27,18,40,32
2020-03-27 18:40:35,2020,3,27,18,40,35
2020-03-27 18:40:38,2020,3,27,18,40,38
2020-03-27 18:40:43,2020,3,27,18,40,43
2020-03-27 18:40:46,2020,3,27,18,40,46
2020-03-27 18:40:49,2020,3,27,18,40,49
2020-03-27 18:40:52,2020,3,27,18,40,52
2020-03-27 18:41:39,2020,3,27,18,41,39
2020-03-27 18:41:42,2020,3,27,18,41,42
2020-03-27 18:41:45,2020,3,27,18,41,45
2020-03-27 18:41:48,2020,3,27,18,41,48
2020-03-27 18:41:51,2020,3,27,18,41,51
2020-03-27 18:41:59,2020,3,27,18,41,59
2020-03-27 18:42:02,2020,3,27,18,42,2
2020-03-27 18:42:05,2020,3,27,18,42,5
2020-03-27 18:42:08,2020,3,27,18,42,8
2020-03-27 18:42:11,2020,3,27,18,42,11
2020-03-27 18:42:17,2020,3,27,18,42,17
2020-03-27 18:42:20,2020,3,27,18,42,20
2020-03-27 18:42:25,2020,3,27,18,42,25
2020-03-27 18:42:28,2020,3,27,18,42,28
2020-03-27 18:42:31,2020,3,27,18,42,31
2020-03-27 18:42:36,2020,3,27,18,42,36
2020-03-27 18:42:44,2020,3,27,18,42,44
2020-03-27 18:42:47,2020,3,27,18,42,47
2020-03-27 18:42:55,2020,3,27,18,42,55
2020-03-27 18:42:58,2020,3,27,18,42,58
2020-03-27 18:43:01,2020,3,27,18,43,1
2020-03-27 18:43:04,2020,3,27,18,43,4
2020-03-27 18:43:13,2020,3,27,18,43,13
2020-03-27 18:43:16,2020,3,27,18,43,16
2020-03-27 18:43:19,2020,3,27,18,43,19
2020-03-27 18:43:22,2020,3,27,18,43,22
2020-03-27 18:43:25,2020,3,27,18,43,25
2020-03-27 18:43:38,2020,3,27,18,43,38
2020-03-27 18:43:42,2020,3,27,18,43,42
2020-03-27 18:44:19,2020,3,27,18,44,19
2020-03-27 18:44:22,2020,3,27,18,44,22
2020-03-27 18:44:25,2020,3,27,18,44,25
2020-03-27 18:44:33,2020,3,27,18,44,33
2020-03-27 18:44:45,2020,3,27,18,44,45
2020-03-27 18:44:57,2020,3,27,18,44,57
2020-03-27 18:45:00,2020,3,27,18,45,0
2020-03-27 18:45:28,2020,3,27,18,45,28
2020-03-27 18:46:21,2020,3,27,18,46,21
2020-03-27 18:46:42,2020,3,27,18,46,42
2020-03-27 18:46:53,2020,3,27,18,46,53
2020-03-27 18:47:09,2020,3,27,18,47,9
2020-03-27 18:47:18,2020,3,27,18,47,18
2020-03-27 18:47:21,2020,3,27,18,47,21
2020-03-27 18:47:28,2020,3,27,18,47,28
2020-03-27 18:47:31,2020,3,27,18,47,31
2020-03-27 18:47:34,2020,3,27,18,47,34
2020-03-27 18:47:42,2020,3,27,18,47,42
2020-03-27 18:47:45,2020,3,27,18,47,45
2020-03-27 18:47:48,2020,3,27,18,47,48
2020-03-27 18:47:51,2020,3,27,18,47,51
2020-03-27 18:48:14,2020,3,27,18,48,14
2020-03-27 18:48:25,2020,3,27,18,48,25
2020-03-27 18:48:31,2020,3,27,18,48,31
2020-03-27 18:48:49,2020,3,27,18,48,49
2020-03-27 18:48:52,2020,3,27,18,48,52
2020-03-27 18:49:06,2020,3,27,18,49,6
2020-03-27 18:49:09,2020,3,27,18,49,9
2020-03-27 18:49:12,2020,3,27,18,49,12
2020-03-27 18:49:22,2020,3,27,18,49,22
2020-03-27 18:49:30,2020,3,27,18,49,30
2020-03-27 18:49:52,2020,3,27,18,49,52
2020-03-27 18:50:35,2020,3,27,18,50,35
2020-03-27 18:50:48,2020,3,27,18,50,48
2020-03-27 18:50:59,2020,3,27,18,50,59
2020-03-27 18:51:09,2020,3,27,18,51,9
2020-03-27 18:51:44,2020,3,27,18,51,44
2020-03-27 18:51:50,2020,3,27,18,51,50
2020-03-27 18:51:57,2020,3,27,18,51,57
2020-03-27 18:52:10,2020,3,27,18,52,10
2020-03-27 18:52:14,2020,3,27,18,52,14
2020-03-27 18:52:47,2020,3,27,18,52,47
2020-03-27 18:52:50,2020,3,27,18,52,50
2020-03-27 18:53:04,2020,3,27,18,53,4
2020-03-27 18:53:37,2020,3,27,18,53,37
2020-03-27 18:54:05,2020,3,27,18,54,5
2020-03-27 18:54:08,2020,3,27,18,54,8
2020-03-27 18:54:11,2020,3,27,18,54,11
2020-03-27 18:54:31,2020,3,27,18,54,31
2020-03-27 18:55:35,2020,3,27,18,55,35
2020-03-27 18:57:53,2020,3,27,18,57,53
2020-03-27 18:57:56,2020,3,27,18,57,56
2020-03-27 18:58:01,2020,3,27,18,58,1
2020-03-27 18:58:14,2020,3,27,18,58,14
2020-03-27 19:00:18,2020,3,27,19,0,18
2020-03-27 19:00:21,2020,3,27,19,0,21
2020-03-27 19:00:25,2020,3,27,19,0,25
2020-03-27 19:00:39,2020,3,27,19,0,39
2020-03-27 19:00:42,2020,3,27,19,0,42
2020-03-27 19:00:45,2020,3,27,19,0,45
2020-03-27 19:00:48,2020,3,27,19,0,48
2020-03-27 19:00:51,2020,3,27,19,0,51
2020-03-27 19:00:54,2020,3,27,19,0,54
2020-03-27 19:08:06,2020,3,27,19,8,6
2020-03-27 19:08:18,2020,3,27,19,8,18
2020-03-27 19:08:21,2020,3,27,19,8,21
2020-03-27 19:08:24,2020,3,27,19,8,24
2020-03-27 19:08:28,2020,3,27,19,8,28
2020-03-27 19:08:31,2020,3,27,19,8,31
2020-03-27 19:08:34,2020,3,27,19,8,34
2020-03-27 19:09:01,2020,3,27,19,9,1
2020-03-27 19:11:11,2020,3,27,19,11,11
2020-03-27 19:12:14,2020,3,27,19,12,14
2020-03-27 19:12:17,2020,3,27,19,12,17
2020-03-27 19:12:55,2020,3,27,19,12,55
2020-03-27 19:16:16,2020,3,27,19,16,16
2020-03-27 19:16:19,2020,3,27,19,16,19
2020-03-27 19:16:48,2020,3,27,19,16,48
2020-03-27 19:16:55,2020,3,27,19,16,55
2020-03-27 19:19:37,2020,3,27,19,19,37
2020-03-27 19:21:29,2020,3,27,19,21,29
2020-03-27 19:26:08,2020,3,27,19,26,8
2020-03-27 19:26:16,2020,3,27,19,26,16
2020-03-27 19:26:19,2020,3,27,19,26,19
2020-03-27 19:26:24,2020,3,27,19,26,24
2020-03-27 19:26:27,2020,3,27,19,26,27
2020-03-27 19:30:55,2020,3,27,19,30,55
2020-03-27 19:30:58,2020,3,27,19,30,58
2020-03-27 19:31:48,2020,3,27,19,31,48
2020-03-27 19:31:51,2020,3,27,19,31,51
2020-03-27 19:31:56,2020,3,27,19,31,56
2020-03-27 19:33:14,2020,3,27,19,33,14
2020-03-27 19:33:17,2020,3,27,19,33,17
2020-03-27 19:33:20,2020,3,27,19,33,20
2020-03-27 19:34:46,2020,3,27,19,34,46
2020-03-27 19:34:49,2020,3,27,19,34,49
2020-03-27 19:36:16,2020,3,27,19,36,16
2020-03-27 19:36:20,2020,3,27,19,36,20
2020-03-27 19:36:23,2020,3,27,19,36,23
2020-03-27 19:36:26,2020,3,27,19,36,26
2020-03-27 19:36:29,2020,3,27,19,36,29
2020-03-27 19:36:32,2020,3,27,19,36,32
2020-03-27 19:36:35,2020,3,27,19,36,35
2020-03-27 19:36:38,2020,3,27,19,36,38
2020-03-27 19:36:41,2020,3,27,19,36,41
2020-03-27 19:36:44,2020,3,27,19,36,44
2020-03-27 19:36:47,2020,3,27,19,36,47
2020-03-27 19:36:50,2020,3,27,19,36,50
2020-03-27 19:36:53,2020,3,27,19,36,53
2020-03-27 19:36:56,2020,3,27,19,36,56
2020-03-27 19:36:59,2020,3,27,19,36,59
2020-03-27 19:37:10,2020,3,27,19,37,10
2020-03-27 19:37:16,2020,3,27,19,37,16
2020-03-27 19:37:24,2020,3,27,19,37,24
2020-03-27 19:37:48,2020,3,27,19,37,48
2020-03-27 19:37:56,2020,3,27,19,37,56
2020-03-27 19:37:59,2020,3,27,19,37,59
2020-03-27 19:38:02,2020,3,27,19,38,2
2020-03-27 19:38:17,2020,3,27,19,38,17
2020-03-27 19:38:20,2020,3,27,19,38,20
2020-03-27 19:38:30,2020,3,27,19,38,30
2020-03-27 19:38:33,2020,3,27,19,38,33
2020-03-27 19:38:36,2020,3,27,19,38,36
2020-03-27 19:38:39,2020,3,27,19,38,39
2020-03-27 19:38:42,2020,3,27,19,38,42
2020-03-27 19:38:45,2020,3,27,19,38,45
2020-03-27 19:38:48,2020,3,27,19,38,48
2020-03-27 19:38:51,2020,3,27,19,38,51
2020-03-27 19:38:54,2020,3,27,19,38,54
2020-03-27 19:38:57,2020,3,27,19,38,57
2020-03-27 19:39:00,2020,3,27,19,39,0
2020-03-27 19:39:03,2020,3,27,19,39,3
2020-03-27 19:39:06,2020,3,27,19,39,6
2020-03-27 19:39:10,2020,3,27,19,39,10
2020-03-27 19:39:13,2020,3,27,19,39,13
2020-03-27 19:39:16,2020,3,27,19,39,16
2020-03-27 19:39:19,2020,3,27,19,39,19
2020-03-27 19:39:22,2020,3,27,19,39,22
2020-03-27 19:39:26,2020,3,27,19,39,26
2020-03-27 19:39:34,2020,3,27,19,39,34
2020-03-27 19:39:52,2020,3,27,19,39,52
2020-03-27 19:39:55,2020,3,27,19,39,55
2020-03-27 19:40:00,2020,3,27,19,40,0
2020-03-27 19:40:03,2020,3,27,19,40,3
2020-03-27 19:40:37,2020,3,27,19,40,37
2020-03-27 19:41:14,2020,3,27,19,41,14
2020-03-27 19:41:47,2020,3,27,19,41,47
2020-03-27 19:41:50,2020,3,27,19,41,50
2020-03-27 19:44:20,2020,3,27,19,44,20
2020-03-27 19:44:27,2020,3,27,19,44,27
2020-03-27 19:44:30,2020,3,27,19,44,30
2020-03-27 19:44:40,2020,3,27,19,44,40
2020-03-27 19:45:27,2020,3,27,19,45,27
2020-03-27 19:45:30,2020,3,27,19,45,30
2020-03-27 19:47:15,2020,3,27,19,47,15
2020-03-27 19:48:56,2020,3,27,19,48,56
2020-03-27 19:49:40,2020,3,27,19,49,40
2020-03-27 19:50:46,2020,3,27,19,50,46
2020-03-27 19:53:38,2020,3,27,19,53,38
2020-03-27 19:53:41,2020,3,27,19,53,41
2020-03-27 19:53:44,2020,3,27,19,53,44
2020-03-27 19:54:37,2020,3,27,19,54,37
2020-03-27 19:56:31,2020,3,27,19,56,31
2020-03-27 19:57:13,2020,3,27,19,57,13
2020-03-27 19:58:13,2020,3,27,19,58,13
2020-03-27 19:59:15,2020,3,27,19,59,15
2020-03-27 19:59:18,2020,3,27,19,59,18
2020-03-27 19:59:21,2020,3,27,19,59,21
2020-03-27 19:59:24,2020,3,27,19,59,24
2020-03-27 20:00:54,2020,3,27,20,0,54
2020-03-27 20:02:36,2020,3,27,20,2,36
2020-03-27 20:02:56,2020,3,27,20,2,56
2020-03-27 20:02:59,2020,3,27,20,2,59
2020-03-27 20:03:02,2020,3,27,20,3,2
2020-03-27 20:06:08,2020,3,27,20,6,8
2020-03-27 20:06:11,2020,3,27,20,6,11
2020-03-27 20:06:15,2020,3,27,20,6,15
2020-03-27 20:13:59,2020,3,27,20,13,59
2020-03-27 20:14:02,2020,3,27,20,14,2
2020-03-27 20:14:05,2020,3,27,20,14,5
2020-03-27 20:14:59,2020,3,27,20,14,59
2020-03-27 20:15:02,2020,3,27,20,15,2
2020-03-27 20:15:05,2020,3,27,20,15,5
2020-03-27 20:15:08,2020,3,27,20,15,8
2020-03-27 20:15:11,2020,3,27,20,15,11
2020-03-27 20:15:14,2020,3,27,20,15,14
2020-03-27 20:15:17,2020,3,27,20,15,17
2020-03-27 20:15:20,2020,3,27,20,15,20
2020-03-27 20:15:33,2020,3,27,20,15,33
2020-03-27 20:16:24,2020,3,27,20,16,24
2020-03-27 20:16:27,2020,3,27,20,16,27
2020-03-27 20:16:30,2020,3,27,20,16,30
2020-03-27 20:16:33,2020,3,27,20,16,33
2020-03-27 20:16:36,2020,3,27,20,16,36
2020-03-27 20:16:39,2020,3,27,20,16,39
2020-03-27 20:16:42,2020,3,27,20,16,42
2020-03-27 20:16:45,2020,3,27,20,16,45
2020-03-27 20:16:48,2020,3,27,20,16,48
2020-03-27 20:16:51,2020,3,27,20,16,51
2020-03-27 20:16:54,2020,3,27,20,16,54
2020-03-27 20:16:57,2020,3,27,20,16,57
2020-03-27 20:17:00,2020,3,27,20,17,0
2020-03-27 20:17:03,2020,3,27,20,17,3
2020-03-27 20:17:07,2020,3,27,20,17,7
2020-03-27 20:17:10,2020,3,27,20,17,10
2020-03-27 20:17:13,2020,3,27,20,17,13
2020-03-27 20:17:16,2020,3,27,20,17,16
2020-03-27 20:17:19,2020,3,27,20,17,19
2020-03-27 20:17:22,2020,3,27,20,17,22
2020-03-27 20:17:25,2020,3,27,20,17,25
2020-03-27 20:17:28,2020,3,27,20,17,28
2020-03-27 20:17:31,2020,3,27,20,17,31
2020-03-27 20:17:34,2020,3,27,20,17,34
2020-03-27 20:17:37,2020,3,27,20,17,37
2020-03-27 20:17:40,2020,3,27,20,17,40
2020-03-27 20:17:43,2020,3,27,20,17,43
2020-03-27 20:17:51,2020,3,27,20,17,51
2020-03-27 20:18:03,2020,3,27,20,18,3
2020-03-27 20:20:59,2020,3,27,20,20,59
2020-03-27 20:21:04,2020,3,27,20,21,4
2020-03-27 20:21:07,2020,3,27,20,21,7
2020-03-27 20:21:32,2020,3,27,20,21,32
2020-03-27 20:21:37,2020,3,27,20,21,37
2020-03-27 20:21:40,2020,3,27,20,21,40
2020-03-27 20:23:42,2020,3,27,20,23,42
2020-03-27 20:23:45,2020,3,27,20,23,45
2020-03-27 20:24:14,2020,3,27,20,24,14
2020-03-27 20:24:40,2020,3,27,20,24,40
2020-03-27 20:26:06,2020,3,27,20,26,6
2020-03-27 20:26:31,2020,3,27,20,26,31
2020-03-27 20:27:00,2020,3,27,20,27,0
2020-03-27 20:28:02,2020,3,27,20,28,2
2020-03-27 20:28:05,2020,3,27,20,28,5
2020-03-27 20:38:43,2020,3,27,20,38,43
2020-03-27 20:38:46,2020,3,27,20,38,46
2020-03-27 20:39:24,2020,3,27,20,39,24
2020-03-27 20:40:22,2020,3,27,20,40,22
2020-03-27 20:40:25,2020,3,27,20,40,25
2020-03-27 20:40:28,2020,3,27,20,40,28
2020-03-27 20:44:31,2020,3,27,20,44,31
2020-03-27 20:45:36,2020,3,27,20,45,36
2020-03-27 20:45:39,2020,3,27,20,45,39
2020-03-27 20:45:42,2020,3,27,20,45,42
2020-03-27 20:45:56,2020,3,27,20,45,56
2020-03-27 20:46:02,2020,3,27,20,46,2
2020-03-27 20:46:05,2020,3,27,20,46,5
2020-03-27 20:46:08,2020,3,27,20,46,8
2020-03-27 20:46:11,2020,3,27,20,46,11
2020-03-27 20:46:14,2020,3,27,20,46,14
2020-03-27 20:46:17,2020,3,27,20,46,17
2020-03-27 20:46:21,2020,3,27,20,46,21
2020-03-27 20:46:24,2020,3,27,20,46,24
2020-03-27 20:46:27,2020,3,27,20,46,27
2020-03-27 20:46:31,2020,3,27,20,46,31
2020-03-27 20:46:34,2020,3,27,20,46,34
2020-03-27 20:46:37,2020,3,27,20,46,37
2020-03-27 20:46:40,2020,3,27,20,46,40
2020-03-27 20:46:44,2020,3,27,20,46,44
2020-03-27 20:46:47,2020,3,27,20,46,47
2020-03-27 20:46:50,2020,3,27,20,46,50
2020-03-27 20:46:53,2020,3,27,20,46,53
2020-03-27 20:46:56,2020,3,27,20,46,56
2020-03-27 20:46:59,2020,3,27,20,46,59
2020-03-27 20:47:02,2020,3,27,20,47,2
2020-03-27 20:47:05,2020,3,27,20,47,5
2020-03-27 20:47:43,2020,3,27,20,47,43
2020-03-27 20:47:46,2020,3,27,20,47,46
2020-03-27 20:47:49,2020,3,27,20,47,49
2020-03-27 20:47:52,2020,3,27,20,47,52
2020-03-27 20:48:46,2020,3,27,20,48,46
2020-03-27 20:48:49,2020,3,27,20,48,49
2020-03-27 20:49:11,2020,3,27,20,49,11
2020-03-27 20:49:14,2020,3,27,20,49,14
2020-03-27 20:49:38,2020,3,27,20,49,38
2020-03-27 20:49:41,2020,3,27,20,49,41
2020-03-27 20:49:44,2020,3,27,20,49,44
2020-03-27 20:49:47,2020,3,27,20,49,47
2020-03-27 20:49:50,2020,3,27,20,49,50
2020-03-27 20:49:53,2020,3,27,20,49,53
2020-03-27 20:49:56,2020,3,27,20,49,56
2020-03-27 20:49:59,2020,3,27,20,49,59
2020-03-27 20:50:02,2020,3,27,20,50,2
2020-03-27 20:50:19,2020,3,27,20,50,19
2020-03-27 20:50:47,2020,3,27,20,50,47
2020-03-27 20:51:45,2020,3,27,20,51,45
2020-03-27 20:51:48,2020,3,27,20,51,48
2020-03-27 20:51:51,2020,3,27,20,51,51
2020-03-27 20:51:54,2020,3,27,20,51,54
2020-03-27 20:51:57,2020,3,27,20,51,57
2020-03-27 20:52:00,2020,3,27,20,52,0
2020-03-27 20:52:04,2020,3,27,20,52,4
2020-03-27 20:52:07,2020,3,27,20,52,7
2020-03-27 20:53:04,2020,3,27,20,53,4
2020-03-27 20:53:07,2020,3,27,20,53,7
2020-03-27 20:53:16,2020,3,27,20,53,16
2020-03-27 20:53:19,2020,3,27,20,53,19
2020-03-27 20:53:58,2020,3,27,20,53,58
2020-03-27 20:54:35,2020,3,27,20,54,35
2020-03-27 20:54:38,2020,3,27,20,54,38
2020-03-27 20:58:07,2020,3,27,20,58,7
2020-03-27 20:58:43,2020,3,27,20,58,43
2020-03-27 20:58:47,2020,3,27,20,58,47
2020-03-27 20:58:50,2020,3,27,20,58,50
2020-03-27 20:59:06,2020,3,27,20,59,6
2020-03-27 20:59:09,2020,3,27,20,59,9
2020-03-27 20:59:12,2020,3,27,20,59,12
2020-03-27 20:59:15,2020,3,27,20,59,15
2020-03-27 20:59:36,2020,3,27,20,59,36
2020-03-27 21:00:26,2020,3,27,21,0,26
2020-03-27 21:00:35,2020,3,27,21,0,35
2020-03-27 21:05:41,2020,3,27,21,5,41
2020-03-27 21:06:25,2020,3,27,21,6,25
2020-03-27 21:06:28,2020,3,27,21,6,28
2020-03-27 21:08:08,2020,3,27,21,8,8
2020-03-27 21:09:00,2020,3,27,21,9,0
2020-03-27 21:10:30,2020,3,27,21,10,30
2020-03-27 21:10:33,2020,3,27,21,10,33
2020-03-27 21:11:55,2020,3,27,21,11,55
2020-03-27 21:11:58,2020,3,27,21,11,58
2020-03-27 21:15:17,2020,3,27,21,15,17
2020-03-27 21:16:34,2020,3,27,21,16,34
2020-03-27 21:16:37,2020,3,27,21,16,37
2020-03-27 21:16:40,2020,3,27,21,16,40
2020-03-27 21:16:43,2020,3,27,21,16,43
2020-03-27 21:16:46,2020,3,27,21,16,46
2020-03-27 21:16:54,2020,3,27,21,16,54
2020-03-27 21:17:08,2020,3,27,21,17,8
2020-03-27 21:17:11,2020,3,27,21,17,11
2020-03-27 21:18:15,2020,3,27,21,18,15
2020-03-27 21:18:18,2020,3,27,21,18,18
2020-03-27 21:18:23,2020,3,27,21,18,23
2020-03-27 21:18:26,2020,3,27,21,18,26
2020-03-27 21:18:29,2020,3,27,21,18,29
2020-03-27 21:18:32,2020,3,27,21,18,32
2020-03-27 21:18:35,2020,3,27,21,18,35
2020-03-27 21:18:38,2020,3,27,21,18,38
2020-03-27 21:18:41,2020,3,27,21,18,41
2020-03-27 21:18:44,2020,3,27,21,18,44
2020-03-27 21:18:48,2020,3,27,21,18,48
2020-03-27 21:18:51,2020,3,27,21,18,51
2020-03-27 21:18:54,2020,3,27,21,18,54
2020-03-27 21:18:57,2020,3,27,21,18,57
2020-03-27 21:19:00,2020,3,27,21,19,0
2020-03-27 21:19:03,2020,3,27,21,19,3
2020-03-27 21:19:07,2020,3,27,21,19,7
2020-03-27 21:19:10,2020,3,27,21,19,10
2020-03-27 21:19:13,2020,3,27,21,19,13
2020-03-27 21:19:16,2020,3,27,21,19,16
2020-03-27 21:19:19,2020,3,27,21,19,19
2020-03-27 21:19:24,2020,3,27,21,19,24
2020-03-27 21:19:27,2020,3,27,21,19,27
2020-03-27 21:20:40,2020,3,27,21,20,40
2020-03-27 21:21:04,2020,3,27,21,21,4
2020-03-27 21:21:22,2020,3,27,21,21,22
2020-03-27 21:22:26,2020,3,27,21,22,26
2020-03-27 21:22:29,2020,3,27,21,22,29
2020-03-27 21:22:32,2020,3,27,21,22,32
2020-03-27 21:22:35,2020,3,27,21,22,35
2020-03-27 21:22:38,2020,3,27,21,22,38
2020-03-27 21:23:25,2020,3,27,21,23,25
2020-03-27 21:23:28,2020,3,27,21,23,28
2020-03-27 21:24:20,2020,3,27,21,24,20
2020-03-27 21:26:01,2020,3,27,21,26,1
2020-03-27 21:26:49,2020,3,27,21,26,49
2020-03-27 21:27:23,2020,3,27,21,27,23
2020-03-27 21:28:17,2020,3,27,21,28,17
2020-03-27 21:28:20,2020,3,27,21,28,20
2020-03-27 21:29:48,2020,3,27,21,29,48
2020-03-27 21:29:51,2020,3,27,21,29,51
2020-03-27 21:30:10,2020,3,27,21,30,10
2020-03-27 21:30:13,2020,3,27,21,30,13
2020-03-27 21:31:01,2020,3,27,21,31,1
2020-03-27 21:32:24,2020,3,27,21,32,24
2020-03-27 21:33:38,2020,3,27,21,33,38
2020-03-27 21:33:41,2020,3,27,21,33,41
2020-03-27 21:35:02,2020,3,27,21,35,2
2020-03-27 21:35:05,2020,3,27,21,35,5
2020-03-27 21:35:44,2020,3,27,21,35,44
2020-03-27 21:35:48,2020,3,27,21,35,48
2020-03-27 21:35:51,2020,3,27,21,35,51
2020-03-27 21:35:56,2020,3,27,21,35,56
2020-03-27 21:36:07,2020,3,27,21,36,7
2020-03-27 21:37:44,2020,3,27,21,37,44
2020-03-27 21:38:36,2020,3,27,21,38,36
2020-03-27 21:39:41,2020,3,27,21,39,41
2020-03-27 21:39:44,2020,3,27,21,39,44
2020-03-27 21:39:47,2020,3,27,21,39,47
2020-03-27 21:39:50,2020,3,27,21,39,50
2020-03-27 21:40:44,2020,3,27,21,40,44
2020-03-27 21:40:47,2020,3,27,21,40,47
2020-03-27 21:40:50,2020,3,27,21,40,50
2020-03-27 21:41:12,2020,3,27,21,41,12
2020-03-27 21:41:15,2020,3,27,21,41,15
2020-03-27 21:41:18,2020,3,27,21,41,18
2020-03-27 21:42:40,2020,3,27,21,42,40
2020-03-27 21:42:43,2020,3,27,21,42,43
2020-03-27 21:42:46,2020,3,27,21,42,46
2020-03-27 21:42:56,2020,3,27,21,42,56
2020-03-27 21:44:09,2020,3,27,21,44,9
2020-03-27 21:44:12,2020,3,27,21,44,12
2020-03-27 21:44:20,2020,3,27,21,44,20
2020-03-27 21:44:23,2020,3,27,21,44,23
2020-03-27 21:44:26,2020,3,27,21,44,26
2020-03-27 21:45:02,2020,3,27,21,45,2
2020-03-27 21:45:23,2020,3,27,21,45,23
2020-03-27 21:45:26,2020,3,27,21,45,26
2020-03-27 21:45:46,2020,3,27,21,45,46
2020-03-27 21:45:51,2020,3,27,21,45,51
2020-03-27 21:45:59,2020,3,27,21,45,59
2020-03-27 21:46:13,2020,3,27,21,46,13
2020-03-27 21:46:16,2020,3,27,21,46,16
2020-03-27 21:46:23,2020,3,27,21,46,23
2020-03-27 21:46:27,2020,3,27,21,46,27
2020-03-27 21:46:30,2020,3,27,21,46,30
2020-03-27 21:46:33,2020,3,27,21,46,33
2020-03-27 21:46:36,2020,3,27,21,46,36
2020-03-27 21:46:39,2020,3,27,21,46,39
2020-03-27 21:46:51,2020,3,27,21,46,51
2020-03-27 21:46:54,2020,3,27,21,46,54
2020-03-27 21:46:57,2020,3,27,21,46,57
2020-03-27 21:47:01,2020,3,27,21,47,1
2020-03-27 21:47:16,2020,3,27,21,47,16
2020-03-27 21:47:19,2020,3,27,21,47,19
2020-03-27 21:47:23,2020,3,27,21,47,23
2020-03-27 21:47:27,2020,3,27,21,47,27
2020-03-27 21:47:31,2020,3,27,21,47,31
2020-03-27 21:47:34,2020,3,27,21,47,34
2020-03-27 21:47:37,2020,3,27,21,47,37
2020-03-27 21:47:40,2020,3,27,21,47,40
2020-03-27 21:47:43,2020,3,27,21,47,43
2020-03-27 21:47:48,2020,3,27,21,47,48
2020-03-27 21:47:53,2020,3,27,21,47,53
2020-03-27 21:47:56,2020,3,27,21,47,56
